data_owner;data_contributors;site;geographical_position;geographical_position_specification;geographical_latitude;geographical_longitude;geographical_altitude;sampling_year;sampling_month;sampling_season;multiple_sampling;region;landuse_type;organism_groups;trophic_levels;sampling_methodology;file;stream_width
6653;Carlos Alonso;Jesús Renedo;PAULAR_1_42769;Spain;Spain;40.81178848;-3.999799095;NA;2017;2;winter;1;temperate;NA;invertebrates;>1;surber;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6654;Carlos Alonso;Jesús Renedo;PAULAR_2_42949;Spain;Spain;40.81310879;-3.998170836;NA;2017;8;summer;1;temperate;NA;invertebrates;>1;surber;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6655;Carlos Alonso;Jesús Renedo;PAULAR_3_42949;Spain;Spain;40.8172899;-3.991759347;NA;2017;8;summer;1;temperate;NA;invertebrates;>1;surber;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6656;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;PED-002_40742;Spain;Spain;42.20649837;-3.158111509;1230;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6657;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;Pi-1_40764;Spain;Spain;42.96166521;-4.48737721;847;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6658;Carlos Alonso;Diego García de Jalón;Piqueras_8_43676;Spain;Spain;42.09567208;-2.621409247;NA;2019;7;summer;1;temperate;NA;invertebrates;>1;surber;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6659;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;PN-12_40735;Spain;Spain;41.8550465;-5.077515136;736;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6660;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;PR-03P_43399;Spain;Spain;41.34989884;-4.497481994;NA;2018;10;autumn;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6661;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RAGA2_40788;Spain;Spain;40.48422033;-6.397800569;699;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6662;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RALM1_43368;Spain;Spain;40.72357866;-5.034963544;1063;2018;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6663;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RDUE1_40799;Spain;Spain;41.92520432;-2.88663026;1073;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6664;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RDUR1_40774;Spain;Spain;41.55539984;-4.103915768;783;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6665;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;REDOP-001_40789;Spain;Spain;42.46518954;-5.533944621;815;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6666;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;REDOP-003_40753;Spain;Spain;42.18663112;-4.244879938;850;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6667;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;REDOP-034_40787;Spain;Spain;42.67478919;-6.0980032;938;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6668;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;REDOP-045_40785;Spain;Spain;42.22520042;-5.812273928;730;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6669;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;REDOP-149_40750;Spain;Spain;40.99253555;-6.904353581;527;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6670;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;REDOP-150_40759;Spain;Spain;42.82004436;-4.199479631;847;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6671;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;REDOP-157_40780;Spain;Spain;41.84447477;-3.159806811;875;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6672;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;REDOP-159_40738;Spain;Spain;41.52224553;-5.205790911;695;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6673;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RGCA1_40802;Spain;Spain;40.30888084;-5.51195776;1063;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6674;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RMAY1_40786;Spain;Spain;40.35813158;-6.572611702;810;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6675;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RMLL1_40730;Spain;Spain;40.94549372;-4.189925682;894;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6676;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-1_40743;Spain;Spain;42.30734465;-3.376835324;1092;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6677;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-11_40801;Spain;Spain;42.6590355;-4.314572667;853;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6678;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-12_40760;Spain;Spain;40.960679;-5.646402481;800;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6679;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-13_40773;Spain;Spain;42.05269672;-4.553782529;750;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6680;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-14_40798;Spain;Spain;41.6630528;-4.731111944;691;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6681;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-15_40785;Spain;Spain;42.2611013;-5.827399271;744;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6682;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-16_40767;Spain;Spain;41.94395066;-5.781680262;711;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6683;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-17_40813;Spain;Spain;42.79103284;-4.8480863;1103;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6684;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-18_40771;Spain;Spain;42.21760098;-5.095310653;751;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6685;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-19_40731;Spain;Spain;41.15770547;-4.343534995;784;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6686;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-2_40801;Spain;Spain;42.56148462;-4.303824509;828;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6687;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-3_40766;Spain;Spain;41.53344885;-3.552445657;886;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6688;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-4_40730;Spain;Spain;40.95251858;-4.146506068;900;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6689;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-5_40764;Spain;Spain;41.44364747;-3.975284895;815;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6690;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-6_40760;Spain;Spain;42.85136068;-4.387133871;831;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6691;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;ROEA-8_40771;Spain;Spain;41.63032039;-4.360242667;745;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6692;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RPED1_40779;Spain;Spain;42.05102107;-3.360766919;876;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6693;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RRFO1_40786;Spain;Spain;40.34004675;-6.653810355;824;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6694;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUAV81_40767;Spain;Spain;42.60025285;-4.598853517;874;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6695;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUCA216_40808;Spain;Spain;42.07080568;-7.436359033;446;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6696;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUCA217_40809;Spain;Spain;42.07916018;-7.501227264;460;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6697;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUCA256_40828;Spain;Spain;41.97743014;-7.005547967;776;2011;10;autumn;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6698;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUES299_43367;Spain;Spain;41.77730507;-0.184908806;760;2018;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6699;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUGR76_43375;Spain;Spain;42.8520321;-4.850357418;1156;2018;10;autumn;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6700;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RULA199_40807;Spain;Spain;42.08909329;-6.662121612;884;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6701;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RULU83_40758;Spain;Spain;42.73008921;-4.141457215;843;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6702;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUPE814_40827;Spain;Spain;41.85218098;-7.380930051;499;2011;10;autumn;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6703;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUPE93_40795;Spain;Spain;42.72853846;-5.023266031;823;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6704;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RURI91_40756;Spain;Spain;42.50937358;-4.23262994;848;2011;8;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6705;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RURU175_40752;Spain;Spain;42.38321056;-3.91555799;868;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6706;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUUC138_40768;Spain;Spain;42.3836528;-4.554837089;875;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6707;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUUC140_40769;Spain;Spain;42.13699632;-4.484970684;864;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6708;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUVA119_40736;Spain;Spain;41.90250631;-5.363933379;702;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6709;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUVA191_40751;Spain;Spain;42.29417444;-4.254638187;841;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6710;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUVE162_40744;Spain;Spain;42.40422145;-3.54141658;851;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6711;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUVE61_40788;Spain;Spain;42.7567007;-5.929194409;706;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6712;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RUVI197_40807;Spain;Spain;42.10724671;-6.634967819;876;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6713;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;RVOL2_40729;Spain;Spain;40.69683723;-4.371206298;1268;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6714;Carlos Alonso;Jesús Renedo;TELEGRAFO_42949;Spain;Spain;40.81378737;-4.026578064;NA;2017;8;summer;1;temperate;NA;invertebrates;>1;surber;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6715;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;TER-002_43367;Spain;Spain;41.9313887;-5.972335253;733;2018;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6716;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;TER-003_40805;Spain;Spain;42.06400876;-6.10527891;644;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6717;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;TER-004_40807;Spain;Spain;42.10143372;-6.641648388;866;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6718;Carlos Alonso;Diego García de Jalón;Tiron_1_43677;Spain;Spain;42.49324966;-3.084782504;NA;2019;7;summer;1;temperate;NA;invertebrates;>1;surber;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6719;Carlos Alonso;Diego García de Jalón;Tiron_14_43677;Spain;Spain;42.55935262;-2.928601345;NA;2019;7;summer;1;temperate;NA;invertebrates;>1;surber;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6720;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;TO-00_40815;Spain;Spain;40.33803475;-5.168655982;873;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6721;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;TOR-005_40752;Spain;Spain;41.2844329;-6.384367848;765;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6722;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;UCR1_40779;Spain;Spain;41.71544154;-3.049924525;968;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6723;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URB-001_40745;Spain;Spain;42.5079649;-3.775732225;847;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6724;Carlos Alonso;Diego García de Jalón;Urbion_2_43676;Spain;Spain;42.07708341;-2.869411111;NA;2019;7;summer;1;temperate;NA;invertebrates;>1;surber;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6725;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URS-127_40796;Spain;Spain;42.90719025;-4.873970741;1119;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6726;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URS-160_40778;Spain;Spain;41.74160461;-3.423105128;883;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6727;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URS-165_40780;Spain;Spain;41.88161692;-2.965023902;985;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6728;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URS-185P_43368;Spain;Spain;41.38418386;-5.541703063;687;2018;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6729;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URS-36_40766;Spain;Spain;42.94303016;-4.662375456;1231;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6730;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URS-46_40743;Spain;Spain;42.21037373;-3.286791408;1232;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6731;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URS-53_40777;Spain;Spain;41.82814229;-3.782161665;848;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6732;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URS-62_40799;Spain;Spain;41.93800732;-2.648519923;1075;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6733;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;URS-91_40745;Spain;Spain;40.56010476;-5.051652623;1164;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6734;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XADA1_40743;Spain;Spain;41.52756838;-4.822289948;681;2011;7;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6735;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XAGU2_40792;Spain;Spain;40.65031519;-6.661255253;609;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6736;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XALI1_40758;Spain;Spain;41.71026507;-6.12562802;704;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6737;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XBER1b_40789;Spain;Spain;42.5142957;-5.531035546;824;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6738;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XCAR1b_40768;Spain;Spain;42.48682365;-4.707183835;875;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6739;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XCAR2_40777;Spain;Spain;42.14551447;-4.522879339;776;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6740;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XCEA1b_40790;Spain;Spain;42.33371238;-5.057445258;789;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6741;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XCEG1_40814;Spain;Spain;41.27725671;-4.087347126;873;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6742;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XCORN1_43369;Spain;Spain;40.48944577;-5.174267878;1292;2018;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6743;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XDUA1b_40786;Spain;Spain;42.31577281;-6.017296171;800;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6744;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XDUE1_40780;Spain;Spain;41.96919564;-2.921853837;1239;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6745;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XDUE2_40800;Spain;Spain;41.6376016;-3.542636168;821;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6746;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XDUE4_40794;Spain;Spain;41.45797333;-5.326472375;659;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6747;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XDUE5_40793;Spain;Spain;41.51393329;-5.708753697;649;2011;9;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6748;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XDUR1_40765;Spain;Spain;41.29598326;-3.764949263;921;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6749;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XERE1_40764;Spain;Spain;41.0170677;-4.248168885;881;2011;8;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6750;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XERE2_40763;Spain;Spain;41.28605452;-4.577080691;740;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6751;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XERI1_40774;Spain;Spain;42.05752306;-5.755047077;729;2011;8;summer;2;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
6752;Noemí Hernandez;Javier Gortázar, Diego García de Jalón, Carlos Alonso;XESL3_40778;Spain;Spain;42.03154276;-5.616570298;714;2011;8;summer;1;temperate;NA;Fish;>1;electrofishing;df_CarlosUPM_18_01_2024_Aitor.xlsx;NA
